OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
0,777,566,7272.943971431458522
0,778,566,7262.399335764042007
0,779,566,7261.567491089857867
0,780,566,7263.191763929971785
0,781,566,7263.839629093637996
0,782,566,7261.423185265262873
0,783,566,7261.713428599040526
0,784,566,7262.553095462684723
0,785,566,7263.575454657862792
0,786,566,7263.291718281013345
0,787,566,7262.237870459833175
0,788,566,7258.834266425164969
0,789,566,7262.935814424111413
0,790,566,7258.124140506242838
0,791,566,7236.995665472721157
0,792,566,7240.759118598764871
0,793,566,7240.511221467589166
0,794,566,7238.939618023270668
0,795,566,7253.546865442931448
0,796,566,7257.678044916748149
0,797,566,7221.432523967480847
0,798,566,7176.335669798942035
0,799,566,6842.406163866259703
0,800,566,6911.917083905700565
0,801,566,7068.072283515663003
